id, name1, name2, name3, name4, name5, note1, note2, note3, note4, note5, note 6, note7, note8, note9, note10, isProper, isCS, isProperWithOrigin, isCSWithOrigin, scaleSize, 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27
10247,1,3,5,23,27,135/128,69/64,621/512,5/4,81/64,23/16,3/2,27/16,115/64,15/8,false,false,false,false,10,1,1,1,0,0,0,0,0,0,0,0,1,0,1
10251,1,3,7,23,27,69/64,621/512,161/128,81/64,21/16,23/16,189/128,3/2,27/16,7/4,false,false,false,false,10,1,1,0,1,0,0,0,0,0,0,0,1,0,1
10253,1,5,7,23,27,135/128,35/32,621/512,5/4,161/128,23/16,189/128,27/16,7/4,115/64,false,false,false,false,10,1,0,1,1,0,0,0,0,0,0,0,1,0,1
10254,3,5,7,23,27,135/128,69/64,35/32,621/512,161/128,81/64,21/16,189/128,115/64,15/8,false,false,false,false,10,0,1,1,1,0,0,0,0,0,0,0,1,0,1
10259,1,3,9,23,27,69/64,9/8,621/512,81/64,23/16,3/2,207/128,27/16,243/128,null/null,false,false,false,false,9,1,1,0,0,1,0,0,0,0,0,0,1,0,1
10261,1,5,9,23,27,135/128,9/8,621/512,5/4,45/32,23/16,207/128,27/16,115/64,243/128,false,false,false,false,10,1,0,1,0,1,0,0,0,0,0,0,1,0,1
10262,3,5,9,23,27,135/128,69/64,621/512,81/64,45/32,207/128,27/16,115/64,15/8,243/128,false,false,false,false,10,0,1,1,0,1,0,0,0,0,0,0,1,0,1
10265,1,7,9,23,27,9/8,621/512,161/128,23/16,189/128,207/128,27/16,7/4,243/128,63/32,false,false,false,false,10,1,0,0,1,1,0,0,0,0,0,0,1,0,1
10266,3,7,9,23,27,69/64,621/512,161/128,81/64,21/16,189/128,207/128,27/16,243/128,63/32,false,false,false,false,10,0,1,0,1,1,0,0,0,0,0,0,1,0,1
10268,5,7,9,23,27,135/128,35/32,621/512,161/128,45/32,189/128,207/128,115/64,243/128,63/32,false,false,false,false,10,0,0,1,1,1,0,0,0,0,0,0,1,0,1
10275,1,3,11,23,27,33/32,69/64,297/256,621/512,81/64,11/8,23/16,3/2,27/16,253/128,false,false,false,false,10,1,1,0,0,0,1,0,0,0,0,0,1,0,1
10277,1,5,11,23,27,135/128,297/256,621/512,5/4,11/8,23/16,27/16,55/32,115/64,253/128,false,false,false,false,10,1,0,1,0,0,1,0,0,0,0,0,1,0,1
10278,3,5,11,23,27,33/32,135/128,69/64,297/256,621/512,81/64,55/32,115/64,15/8,253/128,false,false,false,false,10,0,1,1,0,0,1,0,0,0,0,0,1,0,1
10281,1,7,11,23,27,297/256,77/64,621/512,161/128,11/8,23/16,189/128,27/16,7/4,253/128,false,false,false,false,10,1,0,0,1,0,1,0,0,0,0,0,1,0,1
10282,3,7,11,23,27,33/32,69/64,297/256,77/64,621/512,161/128,81/64,21/16,189/128,253/128,false,false,false,false,10,0,1,0,1,0,1,0,0,0,0,0,1,0,1
10284,5,7,11,23,27,135/128,35/32,297/256,77/64,621/512,161/128,189/128,55/32,115/64,253/128,false,false,false,false,10,0,0,1,1,0,1,0,0,0,0,0,1,0,1
10289,1,9,11,23,27,9/8,297/256,621/512,11/8,23/16,99/64,207/128,27/16,243/128,253/128,false,false,false,false,10,1,0,0,0,1,1,0,0,0,0,0,1,0,1
10290,3,9,11,23,27,33/32,69/64,297/256,621/512,81/64,99/64,207/128,27/16,243/128,253/128,false,false,false,false,10,0,1,0,0,1,1,0,0,0,0,0,1,0,1
10292,5,9,11,23,27,135/128,297/256,621/512,45/32,99/64,207/128,55/32,115/64,243/128,253/128,false,false,false,false,10,0,0,1,0,1,1,0,0,0,0,0,1,0,1
10296,7,9,11,23,27,297/256,77/64,621/512,161/128,189/128,99/64,207/128,243/128,63/32,253/128,false,false,false,false,10,0,0,0,1,1,1,0,0,0,0,0,1,0,1
10307,1,3,13,23,27,69/64,299/256,621/512,39/32,81/64,351/256,23/16,3/2,13/8,27/16,false,false,false,false,10,1,1,0,0,0,0,1,0,0,0,0,1,0,1
10309,1,5,13,23,27,65/64,135/128,299/256,621/512,5/4,351/256,23/16,13/8,27/16,115/64,false,false,false,false,10,1,0,1,0,0,0,1,0,0,0,0,1,0,1
10310,3,5,13,23,27,65/64,135/128,69/64,299/256,621/512,39/32,81/64,351/256,115/64,15/8,false,false,false,false,10,0,1,1,0,0,0,1,0,0,0,0,1,0,1
10313,1,7,13,23,27,299/256,621/512,161/128,351/256,91/64,23/16,189/128,13/8,27/16,7/4,false,false,false,false,10,1,0,0,1,0,0,1,0,0,0,0,1,0,1
10314,3,7,13,23,27,69/64,299/256,621/512,39/32,161/128,81/64,21/16,351/256,91/64,189/128,false,false,false,false,10,0,1,0,1,0,0,1,0,0,0,0,1,0,1
10316,5,7,13,23,27,65/64,135/128,35/32,299/256,621/512,161/128,351/256,91/64,189/128,115/64,false,false,false,true,10,0,0,1,1,0,0,1,0,0,0,0,1,0,1
10321,1,9,13,23,27,9/8,299/256,621/512,351/256,23/16,207/128,13/8,27/16,117/64,243/128,false,false,false,false,10,1,0,0,0,1,0,1,0,0,0,0,1,0,1
10322,3,9,13,23,27,69/64,299/256,621/512,39/32,81/64,351/256,207/128,27/16,117/64,243/128,false,false,false,false,10,0,1,0,0,1,0,1,0,0,0,0,1,0,1
10324,5,9,13,23,27,65/64,135/128,299/256,621/512,351/256,45/32,207/128,115/64,117/64,243/128,false,false,false,false,10,0,0,1,0,1,0,1,0,0,0,0,1,0,1
10328,7,9,13,23,27,299/256,621/512,161/128,351/256,91/64,189/128,207/128,117/64,243/128,63/32,false,false,false,false,10,0,0,0,1,1,0,1,0,0,0,0,1,0,1
10337,1,11,13,23,27,143/128,297/256,299/256,621/512,351/256,11/8,23/16,13/8,27/16,253/128,false,false,false,false,10,1,0,0,0,0,1,1,0,0,0,0,1,0,1
10338,3,11,13,23,27,33/32,69/64,143/128,297/256,299/256,621/512,39/32,81/64,351/256,253/128,false,false,false,false,10,0,1,0,0,0,1,1,0,0,0,0,1,0,1
10340,5,11,13,23,27,65/64,135/128,143/128,297/256,299/256,621/512,351/256,55/32,115/64,253/128,false,false,false,false,10,0,0,1,0,0,1,1,0,0,0,0,1,0,1
10344,7,11,13,23,27,143/128,297/256,299/256,77/64,621/512,161/128,351/256,91/64,189/128,253/128,false,false,false,false,10,0,0,0,1,0,1,1,0,0,0,0,1,0,1
10352,9,11,13,23,27,143/128,297/256,299/256,621/512,351/256,99/64,207/128,117/64,243/128,253/128,false,false,false,false,10,0,0,0,0,1,1,1,0,0,0,0,1,0,1
10371,1,3,15,23,27,69/64,621/512,81/64,345/256,45/32,23/16,3/2,405/256,27/16,15/8,false,false,false,false,10,1,1,0,0,0,0,0,1,0,0,0,1,0,1
10373,1,5,15,23,27,135/128,75/64,621/512,5/4,345/256,23/16,405/256,27/16,115/64,15/8,false,false,false,false,10,1,0,1,0,0,0,0,1,0,0,0,1,0,1
10374,3,5,15,23,27,135/128,69/64,75/64,621/512,81/64,345/256,45/32,405/256,115/64,15/8,false,false,false,false,10,0,1,1,0,0,0,0,1,0,0,0,1,0,1
10377,1,7,15,23,27,621/512,161/128,345/256,23/16,189/128,405/256,105/64,27/16,7/4,15/8,false,false,false,false,10,1,0,0,1,0,0,0,1,0,0,0,1,0,1
10378,3,7,15,23,27,69/64,621/512,161/128,81/64,21/16,345/256,45/32,189/128,405/256,105/64,false,false,false,false,10,0,1,0,1,0,0,0,1,0,0,0,1,0,1
10380,5,7,15,23,27,135/128,35/32,75/64,621/512,161/128,345/256,189/128,405/256,105/64,115/64,false,false,false,true,10,0,0,1,1,0,0,0,1,0,0,0,1,0,1
10385,1,9,15,23,27,135/128,9/8,621/512,345/256,23/16,405/256,207/128,27/16,15/8,243/128,false,false,false,false,10,1,0,0,0,1,0,0,1,0,0,0,1,0,1
10386,3,9,15,23,27,135/128,69/64,621/512,81/64,345/256,45/32,405/256,207/128,27/16,243/128,false,false,false,true,10,0,1,0,0,1,0,0,1,0,0,0,1,0,1
10388,5,9,15,23,27,135/128,75/64,621/512,345/256,45/32,405/256,207/128,115/64,243/128,null/null,false,true,false,false,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1
10392,7,9,15,23,27,135/128,621/512,161/128,345/256,189/128,405/256,207/128,105/64,243/128,63/32,false,false,false,false,10,0,0,0,1,1,0,0,1,0,0,0,1,0,1
10401,1,11,15,23,27,297/256,621/512,165/128,345/256,11/8,23/16,405/256,27/16,15/8,253/128,false,false,false,false,10,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10402,3,11,15,23,27,33/32,69/64,297/256,621/512,81/64,165/128,345/256,45/32,405/256,253/128,false,false,false,false,10,0,1,0,0,0,1,0,1,0,0,0,1,0,1
10404,5,11,15,23,27,135/128,297/256,75/64,621/512,165/128,345/256,405/256,55/32,115/64,253/128,false,false,false,false,10,0,0,1,0,0,1,0,1,0,0,0,1,0,1
10408,7,11,15,23,27,297/256,77/64,621/512,161/128,165/128,345/256,189/128,405/256,105/64,253/128,false,false,false,false,10,0,0,0,1,0,1,0,1,0,0,0,1,0,1
10416,9,11,15,23,27,135/128,297/256,621/512,165/128,345/256,99/64,405/256,207/128,243/128,253/128,false,false,false,false,10,0,0,0,0,1,1,0,1,0,0,0,1,0,1
10433,1,13,15,23,27,299/256,621/512,345/256,351/256,23/16,195/128,405/256,13/8,27/16,15/8,false,false,false,false,10,1,0,0,0,0,0,1,1,0,0,0,1,0,1
10434,3,13,15,23,27,69/64,299/256,621/512,39/32,81/64,345/256,351/256,45/32,195/128,405/256,false,false,false,false,10,0,1,0,0,0,0,1,1,0,0,0,1,0,1
10436,5,13,15,23,27,65/64,135/128,299/256,75/64,621/512,345/256,351/256,195/128,405/256,115/64,false,false,false,false,10,0,0,1,0,0,0,1,1,0,0,0,1,0,1
10440,7,13,15,23,27,299/256,621/512,161/128,345/256,351/256,91/64,189/128,195/128,405/256,105/64,false,false,false,false,10,0,0,0,1,0,0,1,1,0,0,0,1,0,1
10448,9,13,15,23,27,135/128,299/256,621/512,345/256,351/256,195/128,405/256,207/128,117/64,243/128,false,false,false,false,10,0,0,0,0,1,0,1,1,0,0,0,1,0,1
10464,11,13,15,23,27,143/128,297/256,299/256,621/512,165/128,345/256,351/256,195/128,405/256,253/128,false,false,false,false,10,0,0,0,0,0,1,1,1,0,0,0,1,0,1
10499,1,3,17,23,27,17/16,69/64,621/512,81/64,23/16,3/2,391/256,51/32,27/16,459/256,false,false,false,false,10,1,1,0,0,0,0,0,0,1,0,0,1,0,1
10501,1,5,17,23,27,135/128,17/16,621/512,5/4,85/64,23/16,391/256,27/16,459/256,115/64,false,false,false,false,10,1,0,1,0,0,0,0,0,1,0,0,1,0,1
10502,3,5,17,23,27,135/128,69/64,621/512,81/64,85/64,391/256,51/32,459/256,115/64,15/8,false,false,false,false,10,0,1,1,0,0,0,0,0,1,0,0,1,0,1
10505,1,7,17,23,27,17/16,621/512,161/128,23/16,189/128,391/256,27/16,7/4,459/256,119/64,false,false,false,false,10,1,0,0,1,0,0,0,0,1,0,0,1,0,1
10506,3,7,17,23,27,69/64,621/512,161/128,81/64,21/16,189/128,391/256,51/32,459/256,119/64,false,false,false,false,10,0,1,0,1,0,0,0,0,1,0,0,1,0,1
10508,5,7,17,23,27,135/128,35/32,621/512,161/128,85/64,189/128,391/256,459/256,115/64,119/64,false,false,false,false,10,0,0,1,1,0,0,0,0,1,0,0,1,0,1
10513,1,9,17,23,27,17/16,9/8,153/128,621/512,23/16,391/256,207/128,27/16,459/256,243/128,false,false,false,false,10,1,0,0,0,1,0,0,0,1,0,0,1,0,1
10514,3,9,17,23,27,69/64,153/128,621/512,81/64,391/256,51/32,207/128,27/16,459/256,243/128,false,false,false,false,10,0,1,0,0,1,0,0,0,1,0,0,1,0,1
10516,5,9,17,23,27,135/128,153/128,621/512,85/64,45/32,391/256,207/128,459/256,115/64,243/128,false,false,false,false,10,0,0,1,0,1,0,0,0,1,0,0,1,0,1
10520,7,9,17,23,27,153/128,621/512,161/128,189/128,391/256,207/128,459/256,119/64,243/128,63/32,false,false,false,false,10,0,0,0,1,1,0,0,0,1,0,0,1,0,1
10529,1,11,17,23,27,17/16,297/256,621/512,11/8,23/16,187/128,391/256,27/16,459/256,253/128,false,false,false,false,10,1,0,0,0,0,1,0,0,1,0,0,1,0,1
10530,3,11,17,23,27,33/32,69/64,297/256,621/512,81/64,187/128,391/256,51/32,459/256,253/128,false,false,false,false,10,0,1,0,0,0,1,0,0,1,0,0,1,0,1
10532,5,11,17,23,27,135/128,297/256,621/512,85/64,187/128,391/256,55/32,459/256,115/64,253/128,false,false,false,false,10,0,0,1,0,0,1,0,0,1,0,0,1,0,1
10536,7,11,17,23,27,297/256,77/64,621/512,161/128,187/128,189/128,391/256,459/256,119/64,253/128,false,false,false,false,10,0,0,0,1,0,1,0,0,1,0,0,1,0,1
10544,9,11,17,23,27,297/256,153/128,621/512,187/128,391/256,99/64,207/128,459/256,243/128,253/128,false,false,false,false,10,0,0,0,0,1,1,0,0,1,0,0,1,0,1
10561,1,13,17,23,27,17/16,299/256,621/512,351/256,23/16,391/256,13/8,27/16,221/128,459/256,false,false,false,false,10,1,0,0,0,0,0,1,0,1,0,0,1,0,1
10562,3,13,17,23,27,69/64,299/256,621/512,39/32,81/64,351/256,391/256,51/32,221/128,459/256,false,false,false,false,10,0,1,0,0,0,0,1,0,1,0,0,1,0,1
10564,5,13,17,23,27,65/64,135/128,299/256,621/512,85/64,351/256,391/256,221/128,459/256,115/64,false,false,false,false,10,0,0,1,0,0,0,1,0,1,0,0,1,0,1
10568,7,13,17,23,27,299/256,621/512,161/128,351/256,91/64,189/128,391/256,221/128,459/256,119/64,false,false,false,false,10,0,0,0,1,0,0,1,0,1,0,0,1,0,1
10576,9,13,17,23,27,299/256,153/128,621/512,351/256,391/256,207/128,221/128,459/256,117/64,243/128,false,false,false,false,10,0,0,0,0,1,0,1,0,1,0,0,1,0,1
10592,11,13,17,23,27,143/128,297/256,299/256,621/512,351/256,187/128,391/256,221/128,459/256,253/128,false,false,false,false,10,0,0,0,0,0,1,1,0,1,0,0,1,0,1
10625,1,15,17,23,27,17/16,621/512,345/256,23/16,391/256,405/256,27/16,459/256,15/8,255/128,false,false,false,false,10,1,0,0,0,0,0,0,1,1,0,0,1,0,1
10626,3,15,17,23,27,69/64,621/512,81/64,345/256,45/32,391/256,405/256,51/32,459/256,255/128,false,false,false,false,10,0,1,0,0,0,0,0,1,1,0,0,1,0,1
10628,5,15,17,23,27,135/128,75/64,621/512,85/64,345/256,391/256,405/256,459/256,115/64,255/128,false,false,false,false,10,0,0,1,0,0,0,0,1,1,0,0,1,0,1
10632,7,15,17,23,27,621/512,161/128,345/256,189/128,391/256,405/256,105/64,459/256,119/64,255/128,false,false,false,false,10,0,0,0,1,0,0,0,1,1,0,0,1,0,1
10640,9,15,17,23,27,135/128,153/128,621/512,345/256,391/256,405/256,207/128,459/256,243/128,255/128,false,false,false,false,10,0,0,0,0,1,0,0,1,1,0,0,1,0,1
10656,11,15,17,23,27,297/256,621/512,165/128,345/256,187/128,391/256,405/256,459/256,253/128,255/128,false,false,false,false,10,0,0,0,0,0,1,0,1,1,0,0,1,0,1
10688,13,15,17,23,27,299/256,621/512,345/256,351/256,195/128,391/256,405/256,221/128,459/256,255/128,false,false,false,false,10,0,0,0,0,0,0,1,1,1,0,0,1,0,1
10755,1,3,19,23,27,513/512,69/64,19/16,621/512,81/64,23/16,3/2,27/16,437/256,57/32,false,false,false,false,10,1,1,0,0,0,0,0,0,0,1,0,1,0,1
10757,1,5,19,23,27,513/512,135/128,19/16,621/512,5/4,23/16,95/64,27/16,437/256,115/64,false,false,false,false,10,1,0,1,0,0,0,0,0,0,1,0,1,0,1
10758,3,5,19,23,27,513/512,135/128,69/64,621/512,81/64,95/64,437/256,57/32,115/64,15/8,false,false,false,false,10,0,1,1,0,0,0,0,0,0,1,0,1,0,1
10761,1,7,19,23,27,513/512,133/128,19/16,621/512,161/128,23/16,189/128,27/16,437/256,7/4,false,false,false,false,10,1,0,0,1,0,0,0,0,0,1,0,1,0,1
10762,3,7,19,23,27,513/512,133/128,69/64,621/512,161/128,81/64,21/16,189/128,437/256,57/32,false,false,false,false,10,0,1,0,1,0,0,0,0,0,1,0,1,0,1
10764,5,7,19,23,27,513/512,133/128,135/128,35/32,621/512,161/128,189/128,95/64,437/256,115/64,false,false,false,false,10,0,0,1,1,0,0,0,0,0,1,0,1,0,1
10769,1,9,19,23,27,513/512,9/8,19/16,621/512,171/128,23/16,207/128,27/16,437/256,243/128,false,false,false,false,10,1,0,0,0,1,0,0,0,0,1,0,1,0,1
10770,3,9,19,23,27,513/512,69/64,621/512,81/64,171/128,207/128,27/16,437/256,57/32,243/128,false,false,false,false,10,0,1,0,0,1,0,0,0,0,1,0,1,0,1
10772,5,9,19,23,27,513/512,135/128,621/512,171/128,45/32,95/64,207/128,437/256,115/64,243/128,false,false,false,false,10,0,0,1,0,1,0,0,0,0,1,0,1,0,1
10776,7,9,19,23,27,513/512,133/128,621/512,161/128,171/128,189/128,207/128,437/256,243/128,63/32,false,false,false,false,10,0,0,0,1,1,0,0,0,0,1,0,1,0,1
10785,1,11,19,23,27,513/512,297/256,19/16,621/512,11/8,23/16,209/128,27/16,437/256,253/128,false,false,false,false,10,1,0,0,0,0,1,0,0,0,1,0,1,0,1
10786,3,11,19,23,27,513/512,33/32,69/64,297/256,621/512,81/64,209/128,437/256,57/32,253/128,false,false,false,false,10,0,1,0,0,0,1,0,0,0,1,0,1,0,1
10788,5,11,19,23,27,513/512,135/128,297/256,621/512,95/64,209/128,437/256,55/32,115/64,253/128,false,false,false,false,10,0,0,1,0,0,1,0,0,0,1,0,1,0,1
10792,7,11,19,23,27,513/512,133/128,297/256,77/64,621/512,161/128,189/128,209/128,437/256,253/128,false,false,false,false,10,0,0,0,1,0,1,0,0,0,1,0,1,0,1
10800,9,11,19,23,27,513/512,297/256,621/512,171/128,99/64,207/128,209/128,437/256,243/128,253/128,false,false,false,false,10,0,0,0,0,1,1,0,0,0,1,0,1,0,1
10817,1,13,19,23,27,513/512,299/256,19/16,621/512,351/256,23/16,13/8,27/16,437/256,247/128,false,false,false,false,10,1,0,0,0,0,0,1,0,0,1,0,1,0,1
10818,3,13,19,23,27,513/512,69/64,299/256,621/512,39/32,81/64,351/256,437/256,57/32,247/128,false,false,false,false,10,0,1,0,0,0,0,1,0,0,1,0,1,0,1
10820,5,13,19,23,27,513/512,65/64,135/128,299/256,621/512,351/256,95/64,437/256,115/64,247/128,false,false,false,false,10,0,0,1,0,0,0,1,0,0,1,0,1,0,1
10824,7,13,19,23,27,513/512,133/128,299/256,621/512,161/128,351/256,91/64,189/128,437/256,247/128,false,false,false,false,10,0,0,0,1,0,0,1,0,0,1,0,1,0,1
10832,9,13,19,23,27,513/512,299/256,621/512,171/128,351/256,207/128,437/256,117/64,243/128,247/128,false,false,false,false,10,0,0,0,0,1,0,1,0,0,1,0,1,0,1
10848,11,13,19,23,27,513/512,143/128,297/256,299/256,621/512,351/256,209/128,437/256,247/128,253/128,false,false,false,false,10,0,0,0,0,0,1,1,0,0,1,0,1,0,1
10881,1,15,19,23,27,513/512,285/256,19/16,621/512,345/256,23/16,405/256,27/16,437/256,15/8,false,false,false,false,10,1,0,0,0,0,0,0,1,0,1,0,1,0,1
10882,3,15,19,23,27,513/512,69/64,285/256,621/512,81/64,345/256,45/32,405/256,437/256,57/32,false,false,false,false,10,0,1,0,0,0,0,0,1,0,1,0,1,0,1
10884,5,15,19,23,27,513/512,135/128,285/256,75/64,621/512,345/256,95/64,405/256,437/256,115/64,false,false,false,false,10,0,0,1,0,0,0,0,1,0,1,0,1,0,1
10888,7,15,19,23,27,513/512,133/128,285/256,621/512,161/128,345/256,189/128,405/256,105/64,437/256,false,false,false,true,10,0,0,0,1,0,0,0,1,0,1,0,1,0,1
10896,9,15,19,23,27,513/512,135/128,285/256,621/512,171/128,345/256,405/256,207/128,437/256,243/128,false,false,false,false,10,0,0,0,0,1,0,0,1,0,1,0,1,0,1
10912,11,15,19,23,27,513/512,285/256,297/256,621/512,165/128,345/256,405/256,209/128,437/256,253/128,false,false,false,false,10,0,0,0,0,0,1,0,1,0,1,0,1,0,1
10944,13,15,19,23,27,513/512,285/256,299/256,621/512,345/256,351/256,195/128,405/256,437/256,247/128,false,false,false,false,10,0,0,0,0,0,0,1,1,0,1,0,1,0,1
11009,1,17,19,23,27,513/512,17/16,19/16,621/512,323/256,23/16,391/256,27/16,437/256,459/256,false,false,false,false,10,1,0,0,0,0,0,0,0,1,1,0,1,0,1
11010,3,17,19,23,27,513/512,69/64,621/512,323/256,81/64,391/256,51/32,437/256,57/32,459/256,false,false,false,false,10,0,1,0,0,0,0,0,0,1,1,0,1,0,1
11012,5,17,19,23,27,513/512,135/128,621/512,323/256,85/64,95/64,391/256,437/256,459/256,115/64,false,false,false,false,10,0,0,1,0,0,0,0,0,1,1,0,1,0,1
11016,7,17,19,23,27,513/512,133/128,621/512,161/128,323/256,189/128,391/256,437/256,459/256,119/64,false,false,false,false,10,0,0,0,1,0,0,0,0,1,1,0,1,0,1
11024,9,17,19,23,27,513/512,153/128,621/512,323/256,171/128,391/256,207/128,437/256,459/256,243/128,false,false,false,false,10,0,0,0,0,1,0,0,0,1,1,0,1,0,1
11040,11,17,19,23,27,513/512,297/256,621/512,323/256,187/128,391/256,209/128,437/256,459/256,253/128,false,false,false,false,10,0,0,0,0,0,1,0,0,1,1,0,1,0,1
11072,13,17,19,23,27,513/512,299/256,621/512,323/256,351/256,391/256,437/256,221/128,459/256,247/128,false,false,false,false,10,0,0,0,0,0,0,1,0,1,1,0,1,0,1
11136,15,17,19,23,27,513/512,285/256,621/512,323/256,345/256,391/256,405/256,437/256,459/256,255/128,false,false,false,false,10,0,0,0,0,0,0,0,1,1,1,0,1,0,1
11267,1,3,21,23,27,69/64,567/512,621/512,81/64,21/16,23/16,3/2,27/16,483/256,63/32,false,false,false,false,10,1,1,0,0,0,0,0,0,0,0,1,1,0,1
11269,1,5,21,23,27,135/128,567/512,621/512,5/4,21/16,23/16,105/64,27/16,115/64,483/256,false,false,false,false,10,1,0,1,0,0,0,0,0,0,0,1,1,0,1
11270,3,5,21,23,27,135/128,69/64,567/512,621/512,81/64,105/64,115/64,15/8,483/256,63/32,false,false,false,false,10,0,1,1,0,0,0,0,0,0,0,1,1,0,1
11273,1,7,21,23,27,567/512,147/128,621/512,161/128,21/16,23/16,189/128,27/16,7/4,483/256,false,false,false,false,10,1,0,0,1,0,0,0,0,0,0,1,1,0,1
11274,3,7,21,23,27,69/64,567/512,147/128,621/512,161/128,81/64,21/16,189/128,483/256,63/32,false,false,false,false,10,0,1,0,1,0,0,0,0,0,0,1,1,0,1
11276,5,7,21,23,27,135/128,35/32,567/512,147/128,621/512,161/128,189/128,105/64,115/64,483/256,false,false,false,false,10,0,0,1,1,0,0,0,0,0,0,1,1,0,1
11281,1,9,21,23,27,567/512,9/8,621/512,21/16,23/16,189/128,207/128,27/16,483/256,243/128,false,false,false,false,10,1,0,0,0,1,0,0,0,0,0,1,1,0,1
11282,3,9,21,23,27,69/64,567/512,621/512,81/64,189/128,207/128,27/16,483/256,243/128,63/32,false,false,false,false,10,0,1,0,0,1,0,0,0,0,0,1,1,0,1
11284,5,9,21,23,27,135/128,567/512,621/512,45/32,189/128,207/128,105/64,115/64,483/256,243/128,false,false,false,true,10,0,0,1,0,1,0,0,0,0,0,1,1,0,1
11288,7,9,21,23,27,567/512,147/128,621/512,161/128,189/128,207/128,483/256,243/128,63/32,null/null,false,false,false,false,9,0,0,0,1,1,0,0,0,0,0,1,1,0,1
11297,1,11,21,23,27,567/512,297/256,621/512,21/16,11/8,23/16,27/16,231/128,483/256,253/128,false,false,false,false,10,1,0,0,0,0,1,0,0,0,0,1,1,0,1
11298,3,11,21,23,27,33/32,69/64,567/512,297/256,621/512,81/64,231/128,483/256,63/32,253/128,false,false,false,false,10,0,1,0,0,0,1,0,0,0,0,1,1,0,1
11300,5,11,21,23,27,135/128,567/512,297/256,621/512,105/64,55/32,115/64,231/128,483/256,253/128,false,false,false,false,10,0,0,1,0,0,1,0,0,0,0,1,1,0,1
11304,7,11,21,23,27,567/512,147/128,297/256,77/64,621/512,161/128,189/128,231/128,483/256,253/128,false,false,false,false,10,0,0,0,1,0,1,0,0,0,0,1,1,0,1
11312,9,11,21,23,27,567/512,297/256,621/512,189/128,99/64,207/128,231/128,483/256,243/128,253/128,false,false,false,false,10,0,0,0,0,1,1,0,0,0,0,1,1,0,1
11329,1,13,21,23,27,273/256,567/512,299/256,621/512,21/16,351/256,23/16,13/8,27/16,483/256,false,false,false,false,10,1,0,0,0,0,0,1,0,0,0,1,1,0,1
11330,3,13,21,23,27,273/256,69/64,567/512,299/256,621/512,39/32,81/64,351/256,483/256,63/32,false,false,false,false,10,0,1,0,0,0,0,1,0,0,0,1,1,0,1
11332,5,13,21,23,27,65/64,135/128,273/256,567/512,299/256,621/512,351/256,105/64,115/64,483/256,false,false,false,false,10,0,0,1,0,0,0,1,0,0,0,1,1,0,1
11336,7,13,21,23,27,273/256,567/512,147/128,299/256,621/512,161/128,351/256,91/64,189/128,483/256,false,false,false,true,10,0,0,0,1,0,0,1,0,0,0,1,1,0,1
11344,9,13,21,23,27,273/256,567/512,299/256,621/512,351/256,189/128,207/128,117/64,483/256,243/128,false,false,false,false,10,0,0,0,0,1,0,1,0,0,0,1,1,0,1
11360,11,13,21,23,27,273/256,567/512,143/128,297/256,299/256,621/512,351/256,231/128,483/256,253/128,false,false,false,false,10,0,0,0,0,0,1,1,0,0,0,1,1,0,1
11393,1,15,21,23,27,567/512,621/512,315/256,21/16,345/256,23/16,405/256,27/16,15/8,483/256,false,false,false,false,10,1,0,0,0,0,0,0,1,0,0,1,1,0,1
11394,3,15,21,23,27,69/64,567/512,621/512,315/256,81/64,345/256,45/32,405/256,483/256,63/32,false,false,false,false,10,0,1,0,0,0,0,0,1,0,0,1,1,0,1
11396,5,15,21,23,27,135/128,567/512,75/64,621/512,315/256,345/256,405/256,105/64,115/64,483/256,false,false,false,false,10,0,0,1,0,0,0,0,1,0,0,1,1,0,1
11400,7,15,21,23,27,567/512,147/128,621/512,315/256,161/128,345/256,189/128,405/256,105/64,483/256,false,false,false,false,10,0,0,0,1,0,0,0,1,0,0,1,1,0,1
11408,9,15,21,23,27,135/128,567/512,621/512,315/256,345/256,189/128,405/256,207/128,483/256,243/128,false,false,false,false,10,0,0,0,0,1,0,0,1,0,0,1,1,0,1
11424,11,15,21,23,27,567/512,297/256,621/512,315/256,165/128,345/256,405/256,231/128,483/256,253/128,false,false,false,false,10,0,0,0,0,0,1,0,1,0,0,1,1,0,1
11456,13,15,21,23,27,273/256,567/512,299/256,621/512,315/256,345/256,351/256,195/128,405/256,483/256,false,false,false,false,10,0,0,0,0,0,0,1,1,0,0,1,1,0,1
11521,1,17,21,23,27,17/16,567/512,621/512,21/16,357/256,23/16,391/256,27/16,459/256,483/256,false,false,false,false,10,1,0,0,0,0,0,0,0,1,0,1,1,0,1
11522,3,17,21,23,27,69/64,567/512,621/512,81/64,357/256,391/256,51/32,459/256,483/256,63/32,false,false,false,false,10,0,1,0,0,0,0,0,0,1,0,1,1,0,1
11524,5,17,21,23,27,135/128,567/512,621/512,85/64,357/256,391/256,105/64,459/256,115/64,483/256,false,false,false,false,10,0,0,1,0,0,0,0,0,1,0,1,1,0,1
11528,7,17,21,23,27,567/512,147/128,621/512,161/128,357/256,189/128,391/256,459/256,119/64,483/256,false,false,false,false,10,0,0,0,1,0,0,0,0,1,0,1,1,0,1
